,Random Forest,MPL,SVC,GaussNB,Decision Tree,Bias Classifier
24,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5
25,0.4444444444444444,0.3333333333333333,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.5
26,0.3684210526315789,0.631578947368421,0.0,0.47368421052631576,0.21052631578947367,0.5
27,0.15789473684210525,0.42105263157894735,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.5
28,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.1111111111111111,0.5
29,0.4444444444444444,0.2777777777777778,0.5555555555555556,0.6111111111111112,0.5555555555555556,0.5
30,0.5,0.2222222222222222,0.1111111111111111,0.3888888888888889,0.5555555555555556,0.5
31,0.3684210526315789,0.42105263157894735,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.5
32,0.21052631578947367,0.5263157894736842,0.6842105263157895,0.3684210526315789,0.3157894736842105,0.5
33,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.3888888888888889,0.2777777777777778,0.5
34,0.3888888888888889,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3888888888888889,0.5
35,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.5
36,0.5263157894736842,0.3157894736842105,0.9473684210526315,0.5263157894736842,0.5263157894736842,0.5
37,0.3684210526315789,0.3684210526315789,0.42105263157894735,0.5263157894736842,0.15789473684210525,0.5
38,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.5
39,0.3888888888888889,0.3333333333333333,0.9444444444444444,0.5555555555555556,0.5555555555555556,0.5
40,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2777777777777778,0.5
41,0.2631578947368421,0.47368421052631576,1.0,0.5263157894736842,0.3684210526315789,0.5
42,0.21052631578947367,0.5263157894736842,0.9473684210526315,0.47368421052631576,0.47368421052631576,0.5
43,0.4444444444444444,0.3888888888888889,0.0,0.5,0.3333333333333333,0.5
44,0.3888888888888889,0.6111111111111112,0.2777777777777778,0.3888888888888889,0.2222222222222222,0.5
45,0.2777777777777778,0.5,1.0,0.3888888888888889,0.2222222222222222,0.5
46,0.5789473684210527,0.47368421052631576,0.9473684210526315,0.42105263157894735,0.47368421052631576,0.5
47,0.3157894736842105,0.3157894736842105,0.5789473684210527,0.5789473684210527,0.2631578947368421,0.5
48,0.6111111111111112,0.5,0.05555555555555555,0.2777777777777778,0.5,0.5
49,0.3333333333333333,0.5,0.05555555555555555,0.5555555555555556,0.3333333333333333,0.5
50,0.5,0.3333333333333333,0.9444444444444444,0.4444444444444444,0.3333333333333333,0.5
51,0.42105263157894735,0.15789473684210525,0.631578947368421,0.6842105263157895,0.3157894736842105,0.5
52,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.5
53,0.2777777777777778,0.4444444444444444,0.8333333333333334,0.3333333333333333,0.3888888888888889,0.5
54,0.3333333333333333,0.6111111111111112,0.7222222222222222,0.3888888888888889,0.4444444444444444,0.5
55,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.5555555555555556,0.5
56,0.3684210526315789,0.3684210526315789,1.0,0.3684210526315789,0.47368421052631576,0.5
57,0.2631578947368421,0.3157894736842105,0.9473684210526315,0.5789473684210527,0.2631578947368421,0.5
58,0.3333333333333333,0.5555555555555556,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.5
59,0.5,0.3333333333333333,0.5555555555555556,0.3888888888888889,0.3888888888888889,0.5
60,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.3888888888888889,0.5,0.5
61,0.2631578947368421,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.47368421052631576,0.5
62,0.47368421052631576,0.42105263157894735,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.5
63,0.2777777777777778,0.2777777777777778,1.0,0.5555555555555556,0.5,0.5
64,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.5
65,0.5,0.5555555555555556,0.9444444444444444,0.2222222222222222,0.2777777777777778,0.5
66,0.2631578947368421,0.42105263157894735,1.0,0.21052631578947367,0.42105263157894735,0.5
67,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.5
68,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.2777777777777778,0.5
69,0.3888888888888889,0.6111111111111112,0.3333333333333333,0.4444444444444444,0.3888888888888889,0.5
70,0.5,0.4444444444444444,1.0,0.4444444444444444,0.5,0.5
71,0.3157894736842105,0.631578947368421,0.0,0.3684210526315789,0.47368421052631576,0.5
72,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.631578947368421,0.5789473684210527,0.5
73,0.3888888888888889,0.2777777777777778,0.9444444444444444,0.16666666666666666,0.5,0.5
74,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3888888888888889,0.5
75,0.2777777777777778,0.2777777777777778,0.8888888888888888,0.7222222222222222,0.4444444444444444,0.5
76,0.42105263157894735,0.631578947368421,1.0,0.3684210526315789,0.42105263157894735,0.5
77,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.2631578947368421,0.42105263157894735,0.5
78,0.2222222222222222,0.5,0.6111111111111112,0.3333333333333333,0.2777777777777778,0.5
79,0.3888888888888889,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.1111111111111111,0.5
80,0.6111111111111112,0.5555555555555556,0.9444444444444444,0.2777777777777778,0.2222222222222222,0.5
81,0.3157894736842105,0.5789473684210527,0.42105263157894735,0.5263157894736842,0.3157894736842105,0.5
82,0.42105263157894735,0.42105263157894735,0.9473684210526315,0.5789473684210527,0.3157894736842105,0.5
83,0.3888888888888889,0.2777777777777778,0.9444444444444444,0.5,0.5,0.5
84,0.2777777777777778,0.2777777777777778,0.9444444444444444,0.3333333333333333,0.16666666666666666,0.5
85,0.1111111111111111,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5
86,0.47368421052631576,0.42105263157894735,0.5789473684210527,0.3157894736842105,0.3684210526315789,0.5
87,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.47368421052631576,0.7368421052631579,0.5
88,0.4444444444444444,0.5,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.5
89,0.5,0.2777777777777778,0.05555555555555555,0.7777777777777778,0.3333333333333333,0.5
90,0.5555555555555556,0.4444444444444444,0.05555555555555555,0.4444444444444444,0.3888888888888889,0.5
91,0.5263157894736842,0.3684210526315789,0.10526315789473684,0.21052631578947367,0.5789473684210527,0.5
92,0.3157894736842105,0.42105263157894735,1.0,0.3684210526315789,0.3684210526315789,0.5
93,0.2777777777777778,0.2777777777777778,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.5
94,0.16666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.5
95,0.3333333333333333,0.6111111111111112,0.7777777777777778,0.5555555555555556,0.3888888888888889,0.5
96,0.21052631578947367,0.42105263157894735,0.0,0.42105263157894735,0.42105263157894735,0.5
97,0.3157894736842105,0.631578947368421,0.0,0.15789473684210525,0.2631578947368421,0.5
98,0.2777777777777778,0.3888888888888889,0.0,0.6111111111111112,0.3333333333333333,0.5
99,0.6111111111111112,0.2777777777777778,0.7222222222222222,0.4444444444444444,0.5555555555555556,0.5
