,params,mean_test_f1,mean_test_recall,mean_test_precision
1725,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 24, 'splitter': 'random'}",0.35200000000000004,0.2945054945054945,0.5424242424242424
1726,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 25, 'splitter': 'best'}",0.4489352694024552,0.4593406593406593,0.446596279537456
1727,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 25, 'splitter': 'random'}",0.41775017253278124,0.31538461538461543,0.6503968253968253
1728,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 26, 'splitter': 'best'}",0.4523984728656586,0.4593406593406593,0.4577073906485671
1729,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 26, 'splitter': 'random'}",0.37691298954456853,0.2967032967032967,0.5457326007326008
1730,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 27, 'splitter': 'best'}",0.44623154623154626,0.4450549450549451,0.45708180708180707
1731,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 27, 'splitter': 'random'}",0.37048621553884714,0.3120879120879121,0.47543290043290043
1732,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 28, 'splitter': 'best'}",0.451093351093351,0.41648351648351645,0.5126373626373626
1733,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 28, 'splitter': 'random'}",0.4563769563769564,0.4450549450549451,0.48762932973459294
1734,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 29, 'splitter': 'best'}",0.4879702286018076,0.41648351648351645,0.6185425685425685
1735,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 29, 'splitter': 'random'}",0.4082637924735112,0.3395604395604396,0.5399999999999999
1736,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.0,0.0,0.0
1737,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.08666666666666667,0.06153846153846154,0.18571428571428572
1738,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 3, 'splitter': 'best'}",0.0,0.0,0.0
1739,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 3, 'splitter': 'random'}",0.1340153452685422,0.1021978021978022,0.2111111111111111
1740,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 4, 'splitter': 'best'}",0.0,0.0,0.0
1741,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 4, 'splitter': 'random'}",0.0,0.0,0.0
1742,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.0,0.0,0.0
1743,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.0,0.0,0.0
1744,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 6, 'splitter': 'best'}",0.0,0.0,0.0
1745,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.16428571428571428,0.11648351648351647,0.30476190476190473
1746,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.0,0.0,0.0
1747,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.0,0.0,0.0
1748,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.0,0.0,0.0
1749,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.0,0.0,0.0
1750,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.0,0.0,0.0
1751,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 9, 'splitter': 'random'}",0.0,0.0,0.0
1752,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 10, 'splitter': 'best'}",0.0,0.0,0.0
1753,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.0,0.0,0.0
1754,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 11, 'splitter': 'best'}",0.0,0.0,0.0
1755,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 11, 'splitter': 'random'}",0.025,0.015384615384615385,0.06666666666666667
1756,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 12, 'splitter': 'best'}",0.0,0.0,0.0
1757,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 12, 'splitter': 'random'}",0.0,0.0,0.0
1758,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 13, 'splitter': 'best'}",0.0,0.0,0.0
1759,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 13, 'splitter': 'random'}",0.0,0.0,0.0
1760,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 14, 'splitter': 'best'}",0.0,0.0,0.0
1761,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 14, 'splitter': 'random'}",0.1638888888888889,0.10329670329670329,0.4
1762,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 15, 'splitter': 'best'}",0.0,0.0,0.0
1763,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 15, 'splitter': 'random'}",0.0,0.0,0.0
1764,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 16, 'splitter': 'best'}",0.0,0.0,0.0
1765,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 16, 'splitter': 'random'}",0.0,0.0,0.0
1766,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 17, 'splitter': 'best'}",0.0,0.0,0.0
1767,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 17, 'splitter': 'random'}",0.10909090909090909,0.08571428571428572,0.15
1768,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 18, 'splitter': 'best'}",0.0,0.0,0.0
1769,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 18, 'splitter': 'random'}",0.13846153846153847,0.1285714285714286,0.15
1770,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'splitter': 'best'}",0.0,0.0,0.0
1771,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'splitter': 'random'}",0.0,0.0,0.0
1772,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 20, 'splitter': 'best'}",0.0,0.0,0.0
1773,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 20, 'splitter': 'random'}",0.0,0.0,0.0
1774,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 21, 'splitter': 'best'}",0.0,0.0,0.0
1775,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 21, 'splitter': 'random'}",0.0,0.0,0.0
1776,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 22, 'splitter': 'best'}",0.0,0.0,0.0
1777,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 22, 'splitter': 'random'}",0.025,0.015384615384615385,0.06666666666666667
1778,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 23, 'splitter': 'best'}",0.0,0.0,0.0
1779,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 23, 'splitter': 'random'}",0.0,0.0,0.0
1780,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 24, 'splitter': 'best'}",0.0,0.0,0.0
1781,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 24, 'splitter': 'random'}",0.0,0.0,0.0
1782,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 25, 'splitter': 'best'}",0.0,0.0,0.0
1783,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 25, 'splitter': 'random'}",0.0,0.0,0.0
1784,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 26, 'splitter': 'best'}",0.0,0.0,0.0
1785,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 26, 'splitter': 'random'}",0.025,0.015384615384615385,0.06666666666666667
1786,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 27, 'splitter': 'best'}",0.0,0.0,0.0
1787,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 27, 'splitter': 'random'}",0.0,0.0,0.0
1788,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 28, 'splitter': 'best'}",0.0,0.0,0.0
1789,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 28, 'splitter': 'random'}",0.0,0.0,0.0
1790,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 29, 'splitter': 'best'}",0.0,0.0,0.0
1791,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 29, 'splitter': 'random'}",0.0,0.0,0.0
1792,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 2, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1793,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 2, 'splitter': 'random'}",0.3002898550724638,0.24945054945054945,0.39770451770451765
1794,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 3, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1795,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 3, 'splitter': 'random'}",0.19666666666666668,0.13076923076923078,0.41666666666666663
1796,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 4, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1797,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 4, 'splitter': 'random'}",0.19285714285714287,0.13186813186813184,0.5047619047619047
1798,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1799,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.12829131652661063,0.08681318681318681,0.38095238095238093
1800,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1801,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.23591860084995098,0.16373626373626377,0.7222222222222221
1802,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1803,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.23856209150326796,0.17912087912087912,0.4095238095238095
1804,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 8, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1805,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 8, 'splitter': 'random'}",0.09968253968253969,0.05934065934065934,0.4
1806,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1807,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'splitter': 'random'}",0.19503105590062111,0.14725274725274726,0.4314285714285714
1808,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1809,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 10, 'splitter': 'random'}",0.06315789473684211,0.046153846153846156,0.1
1810,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 11, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1811,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 11, 'splitter': 'random'}",0.17523809523809525,0.15934065934065936,0.4125
1812,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 12, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1813,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 12, 'splitter': 'random'}",0.08,0.06153846153846154,0.11428571428571428
1814,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 13, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1815,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 13, 'splitter': 'random'}",0.19117647058823534,0.11648351648351647,0.5333333333333333
1816,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 14, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1817,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 14, 'splitter': 'random'}",0.11698924731182796,0.12197802197802196,0.2777777777777778
1818,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 15, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1819,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 15, 'splitter': 'random'}",0.09705882352941177,0.06043956043956045,0.26666666666666666
1820,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 16, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1821,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 16, 'splitter': 'random'}",0.1524929971988796,0.089010989010989,0.6
1822,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 17, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1823,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 17, 'splitter': 'random'}",0.22431372549019607,0.15164835164835164,0.4976190476190476
1824,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 18, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1825,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 18, 'splitter': 'random'}",0.14562406015037593,0.11648351648351647,0.3424242424242424
1826,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 19, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1827,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 19, 'splitter': 'random'}",0.10476190476190476,0.07252747252747252,0.3142857142857143
1828,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 20, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1829,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 20, 'splitter': 'random'}",0.028571428571428574,0.015384615384615385,0.2
1830,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 21, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1831,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 21, 'splitter': 'random'}",0.15,0.10769230769230771,0.2761904761904762
1832,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 22, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1833,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 22, 'splitter': 'random'}",0.1535294117647059,0.1197802197802198,0.35
1834,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 23, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1835,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 23, 'splitter': 'random'}",0.21401002506265665,0.16153846153846155,0.5066666666666666
1836,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 24, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1837,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 24, 'splitter': 'random'}",0.3298412698412698,0.23406593406593407,0.5980952380952382
1838,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 25, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1839,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 25, 'splitter': 'random'}",0.23436853002070396,0.1758241758241758,0.49777777777777776
1840,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 26, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1841,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 26, 'splitter': 'random'}",0.1572751322751323,0.13076923076923075,0.37435897435897436
1842,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 27, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1843,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 27, 'splitter': 'random'}",0.09494949494949496,0.07692307692307693,0.1288888888888889
1844,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 28, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1845,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 28, 'splitter': 'random'}",0.19915966386554623,0.132967032967033,0.5166666666666667
1846,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 29, 'splitter': 'best'}",0.5201552833131781,0.43296703296703304,0.6757575757575758
1847,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 29, 'splitter': 'random'}",0.2122549019607843,0.16153846153846155,0.35666666666666663
1848,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 2, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1849,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 2, 'splitter': 'random'}",0.17714285714285719,0.11648351648351649,0.6428571428571429
1850,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 3, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1851,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 3, 'splitter': 'random'}",0.3849942907334212,0.3098901098901099,0.619090909090909
1852,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 4, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1853,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 4, 'splitter': 'random'}",0.31184541062801935,0.25164835164835164,0.4844444444444444
1854,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1855,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'splitter': 'random'}",0.1875438596491228,0.11648351648351647,0.5599999999999999
1856,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1857,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'splitter': 'random'}",0.35058823529411764,0.2824175824175824,0.5444444444444445
1858,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1859,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'splitter': 'random'}",0.3125960640666523,0.2615384615384615,0.5923076923076923
1860,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1861,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'splitter': 'random'}",0.20811111111111114,0.16153846153846152,0.3739393939393939
1862,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1863,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.25272859568275524,0.20989010989010987,0.6777777777777778
1864,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 10, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1865,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 10, 'splitter': 'random'}",0.30711100493709187,0.25054945054945055,0.44722222222222224
1866,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 11, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1867,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 11, 'splitter': 'random'}",0.3009090909090909,0.22527472527472528,0.553968253968254
1868,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 12, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1869,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 12, 'splitter': 'random'}",0.21482456140350878,0.1758241758241758,0.4666666666666666
1870,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 13, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1871,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 13, 'splitter': 'random'}",0.17177871148459384,0.11978021978021977,0.36666666666666664
1872,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 14, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1873,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 14, 'splitter': 'random'}",0.19058823529411764,0.11978021978021976,0.52
1874,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 15, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1875,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 15, 'splitter': 'random'}",0.0923013415892673,0.06043956043956045,0.2333333333333333
1876,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 16, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1877,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 16, 'splitter': 'random'}",0.2740753690753691,0.21978021978021975,0.4066666666666666
1878,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 17, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1879,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 17, 'splitter': 'random'}",0.26538224348750666,0.20879120879120877,0.4155555555555555
1880,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 18, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1881,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 18, 'splitter': 'random'}",0.252296918767507,0.1901098901098901,0.6666666666666666
1882,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 19, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1883,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 19, 'splitter': 'random'}",0.32194425863991083,0.27692307692307694,0.4443667443667444
1884,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 20, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1885,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 20, 'splitter': 'random'}",0.1743859649122807,0.11758241758241757,0.4
1886,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 21, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1887,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 21, 'splitter': 'random'}",0.28301587301587305,0.178021978021978,0.86
1888,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 22, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1889,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 22, 'splitter': 'random'}",0.2561172161172161,0.20879120879120877,0.7832167832167831
1890,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 23, 'splitter': 'best'}",0.4892582972582972,0.3868131868131868,0.6915584415584416
1891,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 23, 'splitter': 'random'}",0.2622645502645503,0.23406593406593404,0.312987012987013
1892,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 24, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1893,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 24, 'splitter': 'random'}",0.2048888888888889,0.17252747252747253,0.27564102564102566
1894,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 25, 'splitter': 'best'}",0.4935873015873016,0.3868131868131868,0.7094155844155845
1895,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 25, 'splitter': 'random'}",0.19380662609871535,0.15934065934065936,0.37666666666666665
